Company,Mine Site,Aliases,Company's share (%),Country,Mining type,Products,Status as of 29.11.2019,Year of closure (if applicable),Opening Year,Acquisition Year,Latitude,Longitude,Selected for the mine-site level evaluation,Total Worker Fatalities (2019),Employee Fatalites (2019),Contract Worker Fatalities (2019),Other Fatalities (2019),Total Worker Fatalities (2020),Employee Fatalities (2020),Contract Worker Fatalities (2020),Other Fatalities (2020)
BHP,Cliffs,Nickel West,100,Australia,Underground,Nickel,Operational,,2008,2005,-27.2344,120.5447,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Daunia,"Queensland Coal, Central Queensland Coal Associates, BMA",50,Australia,Open-pit,Coal,Operational,,2013,,-22.065,148.298,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Escondida (BHP),,57.5,Chile,Open-pit,"Copper, Silver, Gold",Operational,,1990,1984,-24.271379,-69.070261,Yes,0,0,0,Not Specified,0,Not Specified,Not Specified,Not Specified
BHP,Goldsworthy,,85,Australia,Open-pit,Iron Ore,"Not in operation (care and maintenance, or closure or post-closure management)",1982,1966,,-20.346609,119.533816,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Goonyella Riverside,"Queensland Coal, Central Queensland Coal Associates, BMA",50,Australia,Open-pit,Coal,Operational,,1971,,-21.794,147.976,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Island,,100,Canada,Open-pit,"Copper, Molybdenum, Silver, Gold","Not in operation (care and maintenance, or closure or post-closure management)",1996,,,50.6,-127.475,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Jenipapo,,100,Brazil,Open-pit,Gold,"Not in operation (care and maintenance, or closure or post-closure management)",1992,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Jimblebar,"Western Australia Iron Ore, WAIO",85,Australia,Open-pit,Iron Ore,Operational,,,,-23.376,120.135,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,JW4,"Western Australia Iron Ore, WAIO",68,Australia,Open-pit,Iron Ore,Operational,,2006,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Leinster,Nickel West,100,Australia,"Open-pit, Underground",Nickel,Operational,,1979,2005,-27.791701,120.699245,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Lisbon,,100,USA,Underground,Uranium Oxide,"Not in operation (care and maintenance, or closure or post-closure management)",1989,,,38.15,-109.1333,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Lusang,,70,Indonesia,Underground,Gold,"Not in operation (care and maintenance, or closure or post-closure management)",1995,,,-3.048,101.936,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Magma (BHP),Resolution Copper,45,USA,Underground,Copper,"Not in operation (care and maintenance, or closure or post-closure management)",1996,1910,,33.2941,-111.1111,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,McCabe,Gladstone,100,USA,"Underground, Tailings Leach","Gold, Copper, Silver","Not in operation (care and maintenance, or closure or post-closure management)",1993,,,34.49165,-112.28377,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Mt Arthur Coal,New South Wales Energy Coal,100,Australia,Open-pit,Coal,Operational,,2002,,-32.3544,150.9188,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Mt Keith,Nickel West,100,Australia,Open-pit,Nickel,Operational,,1995,2005,-27.303,120.55,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
BHP,Mt Newman,"Western Australia Iron Ore, WAIO",85,Australia,Open-pit,Iron Ore,Operational,,,,-23.358,119.675,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
BHP,Navajo,,0,USA,Open-pit,Coal,Operational,,1963,,36.62,-108.51,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
BHP,Nimingarra,"Mt Goldsworthy, Western Australia Iron Ore, WAIO",85,Australia,Open-pit,Iron Ore,"Not in operation (care and maintenance, or closure or post-closure management)",2007,,,-20.387,120.028,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
BHP,Norwich Park,"Queensland Coal, Central Queensland Coal Associates, BMA",50,Australia,Open-pit,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",2012,1979,,-22.788,148.497,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
BHP,Olympic Dam,,100,Australia,Underground,"Copper, Gold, Uranium Oxide, Silver",Operational,,1989,2005,-30.445,136.8697,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
BHP,Peak Downs,"Queensland Coal, Central Queensland Coal Associates, BMA",50,Australia,Open-pit,Coal,Operational,,1972,,-22.254,148.196,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Poitrel,"Queensland Coal, BHP Billiton Mitsui Coal, BMC",80,Australia,Open-pit,Coal,Operational,,2006,,-22.06,148.243,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,POSMAC,"Western Australia Iron Ore, WAIO",65,Australia,Open-pit,Iron Ore,Operational,,2003,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Samarco (BHP),"Germano, Complexo de Alegria, Bento Rodrigues/Mariana",50,Brazil,Open-pit,Iron Ore,"Not in operation (care and maintenance, or closure or post-closure management)",2015,,,-20.203,-43.495,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,San Manuel,Kalamazoo,100,USA,"Open-pit, Underground","Copper, Molybdenum, Silver, Gold","Not in operation (care and maintenance, or closure or post-closure management)",2003,,,32.6961,-110.6892,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Saraji,"Queensland Coal, Central Queensland Coal Associates, BMA",50,Australia,Open-pit,Coal,Operational,,1974,,-22.366,148.288,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Selbaie,,100,Canada,Open-pit,"Zinc, Copper, Gold, Silver","Not in operation (care and maintenance, or closure or post-closure management)",2004,,,49.8,-78.9433,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Shay Gap,,85,Australia,Open-pit,Iron Ore,"Not in operation (care and maintenance, or closure or post-closure management)",1993,1973,,-20.52,120.13,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,South Flank,"Western Australia Iron Ore, WAIO",85,Australia,Open-pit,Iron Ore,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,South Walker Creek,"Queensland Coal, BHP Billiton Mitsui Coal, BMC",80,Australia,Open-pit,Coal,Operational,,1996,,-21.8636,148.4644,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Spence,Pampa Norte,100,Chile,Open-pit,Copper,Operational,,2007,2000,-22.806379,-69.277266,Yes,0,0,0,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
BHP,Stanleigh,,100,Canada,Open-pit,Uranium Oxide,"Not in operation (care and maintenance, or closure or post-closure management)",1996,,,46.381639,-82.589186,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Wheelarra,,51,Australia,Open-pit,Iron Ore,Operational,,,,-23.386631,120.180709,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Yandi,"Western Australia Iron Ore, WAIO",85,Australia,Open-pit,Iron Ore,Operational,,1992,,-22.7333,119.1,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Yarrie,"Mt Goldsworthy, Western Australia Iron Ore, WAIO, WAIO",85,Australia,Open-pit,Iron Ore,"Not in operation (care and maintenance, or closure or post-closure management)",2014,,,-20.346609,119.533816,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Boliden,Aitik,,100,Sweden,Open-pit,"Copper, Gold, Silver",Operational,,,,67.068519,20.915923,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Boliden,Boliden Area,"Renström, Kristineberg, Kankberg",100,Sweden,Underground,"Gold, Zinc, Copper, Lead, Silver, Tellurium",Operational,,,,64.87126,20.343347,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Boliden,Garpenberg,,100,Sweden,Underground,"Copper, Gold, Zinc, Lead, Silver",Operational,,,,60.311468,16.18871,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Boliden,Holmtjärn,,100,Sweden,,"Copper, Gold","Not in operation (care and maintenance, or closure or post-closure management)",,,,,,,0,0,0,Not Specified,0,0,0,Not Specified
Boliden,Kevitsa,,100,Finland,Open-pit,"Nickel, Copper, Gold, Platinum, Palladium",Operational,,2012,2016,67.694592,26.941817,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Boliden,Kylylahti,,100,Finland,Underground,"Copper, Gold, Zinc",Operational,,2012,2014,62.856505,29.335235,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Boliden,Maurliden Östra,,100,Sweden,Open-pit,"Copper, Zinc, Lead, Gold, Silver","Not in operation (care and maintenance, or closure or post-closure management)",,2010,,65.0543256,19.532639,,0,0,0,Not Specified,0,0,0,Not Specified
Boliden,Näsliden,,100,Sweden,Open-pit,"Copper, Zinc","Not in operation (care and maintenance, or closure or post-closure management)",,,,65.099739,19.106747,,0,0,0,Not Specified,0,0,0,Not Specified
Boliden,Tara,,100,Ireland,Underground,"Zinc, Lead, Silver",Operational,,1977,2004,53.666376,-6.71702,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Boliden,Udden,,100,Sweden,Open-pit,Copper,"Not in operation (care and maintenance, or closure or post-closure management)",,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Angélica-Rublo Chico,,100,Peru,,"Silver, Lead, Zinc","Not in operation (care and maintenance, or closure or post-closure management)",,,,-13.0239,-74.9546,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Ayacucho,,100,Peru,,,"Not in operation (care and maintenance, or closure or post-closure management)",,,,-13.156732,-74.221634,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Cerro Verde (Buenaventura),,19.58,Peru,Open-pit,"Copper, Silver",Operational,,1976,1994,-16.538043,-71.578267,Yes,0,0,0,Not Specified,0,Not Specified,Not Specified,Not Specified
Buenaventura,Chaquelle,,100,Peru,,,"Not in operation (care and maintenance, or closure or post-closure management)",,,,-15.55,-72.35,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Coimolache (Buenaventura),"Tantahuatay 2, Ciénaga Norte",40.1,Peru,Open-pit,"Gold, Silver",Operational,,2011,,-6.7252,-78.6694,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Colquijirca (Marcapunta),"El Brocal, Cerro de Pasco, Marcapunta Norte",61.43,Peru,Open-pit,Copper,Operational,,2011,,-10.751,-76.269,Yes,1,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Buenaventura,Colquijirca (Tajo Norte),"El Brocal, Cerro de Pasco, Mercedes Chocayoc",61.43,Peru,Underground,"Gold, Silver, Lead, Zinc",Operational,,1956,,-10.8,-76.2,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Colquirrumi,Rifle Rumimaqui,100,Peru,,"Gold, Silver, Copper, Lead, Zinc","Not in operation (care and maintenance, or closure or post-closure management)",2004,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Esperanza 2001,,100,Peru,,,"Not in operation (care and maintenance, or closure or post-closure management)",,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Fortuna,,100,Peru,Underground,"Silver, Lead, Zinc","Not in operation (care and maintenance, or closure or post-closure management)",1998,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Huachocolpa,,100,Peru,,,"Not in operation (care and maintenance, or closure or post-closure management)",,,,-13.0278,-74.9458,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Julcani,,100,Peru,Underground,"Silver, Lead, Gold",Operational,,1953,1953,-12.924,-74.806,Yes,0,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Buenaventura,La Zanja,,53.06,Peru,Open-pit,"Gold, Silver",Operational,,2010,,-6.829141,-78.903267,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Lircay,,100,Peru,,,"Not in operation (care and maintenance, or closure or post-closure management)",,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Mallay,,100,Peru,Underground,"Silver, Lead, Zinc, Gold",Operational,,2012,,-10.680684,-76.867084,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Orcopampa,,100,Peru,Underground,"Gold, Silver",Operational,,1967,1962,-15.276817,-72.330727,Yes,0,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Buenaventura,Poracota,,100,Peru,Underground,Gold,"Not in operation (care and maintenance, or closure or post-closure management)",,,,-15.2332,-72.5168,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Rifle,,100,Peru,,,"Not in operation (care and maintenance, or closure or post-closure management)",,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Ruminaqui,,100,Peru,,,"Not in operation (care and maintenance, or closure or post-closure management)",,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Shila-Paula,Cedimin,100,Peru,,"Gold, Silver","Not in operation (care and maintenance, or closure or post-closure management)",2016,,,-15.347,-72.123,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Tambomayo,,100,Peru,Underground,"Gold, Silver, Lead, Zinc",Operational,,2017,,-15.468592,-71.911388,Yes,0,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Buenaventura,Uchucchacua,,100,Peru,Underground,"Silver, Lead, Zinc",Operational,,1975,1960,-10.622187,-76.688827,Yes,1,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified,Not Specified
Buenaventura,Yanacocha (Buenaventura),,43.65,Peru,Open-pit,"Gold, Silver",Operational,,1993,1982,-6.982745,-78.512469,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Bumi Resources,Asam-Asam,,90,Indonesia,Open-pit,Coal,Operational,,2004,2001,-3.886643,115.098869,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified
Bumi Resources,Batulicin,,89.9,Indonesia,Open-pit,Coal,Operational,,,,-3.805739,115.486874,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Bumi Resources,Bengalon,KPC,51,Indonesia,Open-pit,Coal,Operational,,2005,2003,0.81483,117.596073,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified
Bumi Resources,Kintap,,90,Indonesia,Open-pit,Coal,Operational,,2012,2001,-3.809881,115.300798,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified
Bumi Resources,Mulia,Jumbang,89.9,Indonesia,Open-pit,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",2019,1999,2001,-3.795104,115.354258,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Bumi Resources,Pendopo,,84.47,Indonesia,Open-pit,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Bumi Resources,Sangatta,KPC,51,Indonesia,Open-pit,Coal,Operational,,1992,2003,0.585681,117.499139,Yes,1,Not Specified,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified
Bumi Resources,Sarongga,,90,Indonesia,Open-pit,Coal,Operational,,,2001,-3.232145,116.010056,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified
Bumi Resources,Satui,,89.9,Indonesia,Open-pit,Coal,Operational,,,,-3.766551,115.434835,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,0,Not Specified,Not Specified
