Company,Mine Site,Aliases,Company's share (%),Country,Mining type,Products,Status as of 29.11.2019,Year of closure (if applicable),Opening Year,Acquisition Year,Latitude,Longitude,Selected for the mine-site level evaluation,Total Worker Fatalities (2017),Employee Fatalites (2017),Contract Worker Fatalities (2017),Other Fatalities (2017),Total Worker Fatalities (2018),Employee Fatalities (2018),Contract Worker Fatalities (2018),Other Fatalities (2018)
Barrick Gold Corp,Goldstrike-Carlin,"Silverstar, Goldstar, Leeville, Chukar, Pete Bajo, Exodus, Capstone, Bootstrap, Genesis, Maggie Creek, Tusc, Carlin Trend, Gold Quarry, Betze-Post, Meikle, Rodeo, Nevada Gold Mines",61.5,USA,"Open-pit, Underground",Gold,Operational,,,,40.98,-116.377,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Barrick Gold Corp,Hemlo,Williams,100,Canada,"Open-pit, Underground",Gold,Operational,,,,48.664983,-86.279231,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Barrick Gold Corp,Homestake,,100,USA,Open-pit,Gold,"Care and maintenance, or closure or post-closure management",2001,,,44.362,-103.77,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Barrick Gold Corp,Jabal Sayid,,50,Saudi Arabia,Underground,"Copper, Gold, Silver",Operational,,,,23.852,40.939,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Barrick Gold Corp,Kalgoorlie,"Super Pit, Mt Charlotte",50,Australia,Open-pit,Gold,Operational,,,,-30.770597,121.510217,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Barrick Gold Corp,Kibali,,45,DRC,"Open-pit, Underground",Gold,Operational,,,,3.114434,29.594179,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Barrick Gold Corp,Lagunas Norte,,100,Peru,Open-pit,"Silver, Gold",Operational,,2005,2005,-7.957344,-78.240277,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Barrick Gold Corp,Long Canyon,Nevada Gold Mines,61.5,USA,Open-pit,Gold,Operational,,,,40.981,-114.521,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Barrick Gold Corp,Loulo-Gounkoto,,80,Mali,"Open-pit, Underground",Gold,Operational,,,,13.076,-11.41,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Barrick Gold Corp,Lumwana,,100,Zambia,Open-pit,Copper,Operational,,2007,2011,-12.252112,25.86091,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Barrick Gold Corp,McLaughlin,,100,USA,Open-pit,Gold,"Care and maintenance, or closure or post-closure management",2002,,,38.8358,-122.3569,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Barrick Gold Corp,Morila,,40,Mali,"Open-pit, Underground, Tailings Leach",Gold,Operational,,,,11.679,-6.852,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Barrick Gold Corp,North Mara,"Nyabirama, Gokona",63.9,Tanzania,"Open-pit, Underground",Gold,Operational,,2002,2006,-1.426667,34.5559,Yes,0,0,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Barrick Gold Corp,Phoenix-Lone Tree,Nevada Gold Mines,61.5,USA,Open-pit,"Gold, Copper",Operational,,,,40.533,-117.123,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Barrick Gold Corp,Pierina,,100,Peru,Open-pit,Gold,"Care and maintenance, or closure or post-closure management",2014,,,-9.458957,-77.587987,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Barrick Gold Corp,Porgera,,47.5,Papua New Guinea,"Open-pit, Underground",Gold,Operational,,1990,2006,-5.470837,143.101228,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Barrick Gold Corp,Pueblo Viejo,,60,Dominican Republic,Open-pit,"Silver, Gold, Copper",Operational,,2013,2013,18.934927,-70.174019,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Barrick Gold Corp,South Arturo,"Dee, Storm, Nevada Gold Mines",36.9,USA,"Open-pit, Underground",Gold,Operational,,,,41.037,-116.427,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Barrick Gold Corp,Tambo,,83,Chile,Open-pit,Gold,"Care and maintenance, or closure or post-closure management",1999,,,-29.7683,-70.0667,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Barrick Gold Corp,Tongon,,89.7,Côte d'Ivoire,Open-pit,Gold,Operational,,,,9.934652,-5.704743,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Barrick Gold Corp,Turquoise Ridge-Twin Creeks,"Getchell, Nevada Gold Mines",75,USA,Underground,Gold,Operational,,,,41.2292,-117.155,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Barrick Gold Corp,Veladero,,50,Argentina,Open-pit,"Gold, Silver",Operational,,,,-30.011593,-69.910603,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Barrick Gold Corp,Zaldívar,,50,Chile,Open-pit,Copper,Operational,,1995,2006,-24.214008,-69.067307,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
BHP,Ambrosia Lake,,100,USA,Underground,Uranium Oxide,"Care and maintenance, or closure or post-closure management",1999,,,35.40047,-107.827065,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Antamina,,33.75,Peru,Open-pit,"Copper, Zinc, Molybdenum, Lead, Silver, Bismuth",Operational,,2001,1998,-9.556888,-77.042871,Yes,0,0,0,0,0,0,0,0
BHP,Area C,"Mt Goldsworthy, Western Australia Iron Ore, WAIO",85,Australia,Open-pit,Iron Ore,Operational,,,,-22.923,118.962,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Beenup,,100,Australia,Open-pit,Titanium,"Care and maintenance, or closure or post-closure management",1999,,,-34.22,115.26,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Blackwater,"Queensland Coal, Central Queensland Coal Associates",50,Australia,Open-pit,Coal,Operational,,,,-23.682,148.807,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Broadmeadow,"Queensland Coal, Central Queensland Coal Associates",50,Australia,Underground,Coal,Operational,,,,-21.8077,148.146906,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Carson Hill,,100,USA,"Open-pit, Tailings Leach",Gold,"Care and maintenance, or closure or post-closure management",1990,,,38.0272,-120.5033,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Caval Ridge,"Queensland Coal, Central Queensland Coal Associates",50,Australia,Open-pit,Coal,Operational,,,,-22.12,148.055,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Cerrejón,,33.33,Colombia,Open-pit,Coal,Operational,,1985,2000,11.070713,72.639419,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
BHP,Cerro Colorado,,100,Chile,Open-pit,Copper,Operational,,1994,2000,-20.066389,-69.271219,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
BHP,Cliffs,Nickel West,100,Australia,Underground,Nickel,Operational,,,,-27.2344,120.5447,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Crinum,"Queensland Coal, Gregory JV",50,Australia,Underground,Coal,Operational,,,,-23.175812,148.377045,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Daunia,"Queensland Coal, Central Queensland Coal Associates",50,Australia,Open-pit,Coal,Operational,,,,-22.065,148.298,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Escondida,,57.5,Chile,Open-pit,"Copper, Silver, Gold",Operational,,1990,1984,-24.271379,-69.070261,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
BHP,Goldsworthy,,85,Australia,Open-pit,Iron Ore,"Care and maintenance, or closure or post-closure management",1982,,,-20.346609,119.533816,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Goonyella Riverside,"Queensland Coal, Central Queensland Coal Associates, Broadmeadow",50,Australia,Open-pit,Coal,Operational,,,,-21.794,147.976,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Gregory,"Queensland Coal, Gregory JV",50,Australia,Open-pit,Coal,Operational,,,,-23.171,148.339,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Island,,100,Canada,Open-pit,"Copper, Molybdenum, Silver, Gold","Care and maintenance, or closure or post-closure management",1996,,,50.6,-127.475,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Jenipapo,,100,Brazil,,Gold,"Care and maintenance, or closure or post-closure management",1992,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Jimblebar,"Western Australia Iron Ore, WAIO",85,Australia,Open-pit,Iron Ore,Operational,,,,-23.376,120.135,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,JW4,"Western Australia Iron Ore, WAIO",68,Australia,Open-pit,Iron Ore,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Leinster,Nickel West,100,Australia,"Open-pit, Underground",Nickel,Operational,,,,-27.791701,120.699245,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Lisbon,,100,USA,Underground,Uranium Oxide,"Care and maintenance, or closure or post-closure management",1989,,,38.15,-109.1333,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Lusang,,70,Indonesia,Underground,Gold,"Care and maintenance, or closure or post-closure management",1995,,,-3.048,101.936,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,McCabe,Gladstone,100,USA,"Underground, Tailings Leach","Gold, Copper, Silver","Care and maintenance, or closure or post-closure management",1993,,,34.49165,-112.28377,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Mt Arthur Coal,New South Wales Energy Coal,100,Australia,Open-pit,Coal,Operational,,,,-32.3544,150.9188,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Mt Keith,Nickel West,100,Australia,Open-pit,Nickel,Operational,,,,-27.303,120.55,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Mt Newman,"Western Australia Iron Ore, WAIO",85,Australia,Open-pit,Iron Ore,Operational,,,,-23.358,119.675,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Navajo,,0,USA,Open-pit,Coal,Operational,,,,36.62,-108.51,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Nimingarra,"Mt Goldsworthy, Western Australia Iron Ore, WAIO",85,Australia,Open-pit,Iron Ore,"Care and maintenance, or closure or post-closure management",2007,,,-20.387,120.028,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Norwich Park,"Queensland Coal, Central Queensland Coal Associates",50,Australia,Open-pit,Coal,Operational,,,,-22.788,148.497,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Olympic Dam,,100,Australia,Underground,"Copper, Gold, Uranium Oxide, Silver",Operational,,1989,2005,-30.445,136.8697,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
BHP,Peak Downs,"Queensland Coal, Central Queensland Coal Associates",50,Australia,Open-pit,Copper,Operational,,,,-22.254,148.196,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Poitrel,"Queensland Coal, BHP Billiton Mitsui Coal, BMC",80,Australia,Open-pit,Coal,Operational,,,,-22.06,148.243,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,POSMAC,"Western Australia Iron Ore, WAIO",65,Australia,Open-pit,Iron Ore,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Samarco,"Germano, Complexo de Alegria",50,Brazil,Open-pit,Iron Ore,"Care and maintenance, or closure or post-closure management",2015,,,-20.203,-43.495,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,San Manuel,Kalamazoo,100,USA,"Open-pit, Underground","Copper, Molybdenum, Silver, Gold","Care and maintenance, or closure or post-closure management",2003,,,32.6961,-110.6892,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Saraji,"Queensland Coal, Central Queensland Coal Associates",50,Australia,Open-pit,Coal,Operational,,,,-22.366,148.288,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Selbaie,,100,Canada,Open-pit,"Zinc, Copper, Gold, Silver","Care and maintenance, or closure or post-closure management",2004,,,49.8,-78.9433,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Shay Gap,,85,Australia,Open-pit,Iron Ore,"Care and maintenance, or closure or post-closure management",1993,,,-20.52,120.13,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,South Walker Creek,"Queensland Coal, BHP Billiton Mitsui Coal, BMC",80,Australia,Open-pit,Coal,Operational,,,,-21.8636,148.4644,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Spence,,100,Chile,Open-pit,Copper,Operational,,2007,2000,-22.806379,-69.277266,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
BHP,Stanleigh,,100,Canada,Open-pit,Uranium Oxide,"Care and maintenance, or closure or post-closure management",1996,,,46.381639,-82.589186,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Wheelarra,,51,Australia,Open-pit,Iron Ore,Operational,,,,-23.386631,120.180709,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Yandi,"Western Australia Iron Ore, WAIO",85,Australia,Open-pit,Iron Ore,Operational,,,,-22.7333,119.1,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
BHP,Yarrie,"Mt Goldsworthy, Western Australia Iron Ore, WAIO",85,Australia,Open-pit,Iron Ore,Operational,,,,-20.346609,119.533816,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Angélica-Rublo Chico,,100,Peru,,"Silver, Lead, Zinc","Care and maintenance, or closure or post-closure management",Unknown,,,-13.0239,-74.9546,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Antapite,,0,Peru,Underground,"Gold, Silver",Operational,,,,-13.9752,-75.0648,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Ayacucho,,100,Peru,,,"Care and maintenance, or closure or post-closure management",Unknown,,,-13.156732,-74.221634,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Breapampa,,0,Peru,Open-pit,"Gold, Silver",Operational,,2012,,-15.0579,-73.6842,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Buenaventura,Cerro Verde,,19.58,Peru,Open-pit,"Copper, Molybdenum, Silver",Operational,,1976,1994,-16.538043,-71.578267,Yes,2,1,1,Not Reported,0,0,0,Not Reported
