Company name,Name of Tailing Storage Facility,Country,Status,Construction method,Impact-based hazard category,Guideline followed for hazard classification system,Latitude (Decimal degrees),Longitude (Decimal degrees)
Anglogold Ashanti,"Mine Waste Solutions, Southeast",South Africa,Reclamation,Upstream,High,SANS 10286,-26.90525833,26.74778611
Anglogold Ashanti,"Vaal River Operations, West Complex",South Africa,Inactive / Active,Upstream,High,SANS 10286,-26.94346111,26.68577778
Anglogold Ashanti,"Vaal River Operations, West Extension",South Africa,Active,Upstream,High,SANS 10286,-26.93443056,26.70843611
Anglogold Ashanti,"West Wits Operations, Mponeng TSF",South Africa,Active,Upstream,High,SANS 10286,-26.45519722,27.40115833
Anglogold Ashanti,"West Wits Operations, Savuka New Complex",South Africa,Active,Upstream,High,SANS 10286,-26.43378611,27.35877778
Anglogold Ashanti,"West Wits Operations, Savuka Old Complex",South Africa,Inactive / Active,Upstream,High,SANS 10286,-26.42369444,27.38090833
Anglogold Ashanti,"Kibali, CTSF 1",DRC,Active,Downstream,High,SANS 10286,3.131053,29.598067
Anglogold Ashanti,"Kibali, CTSF 2",DRC,Active,Downstream,High,SANS 10286,3.127811,29.605878
Anglogold Ashanti,"Kibali, FTSF",DRC,Active,Downstream,High,SANS 10286,3.119041,29.605928
Anglogold Ashanti,Morila TSF,Mali,Reclamation,N/A,Low,SANS 10286,11.69565,-6.840917
Antofagasta,Depósito de Relaves Espesados (DRE) Minera Centinela,Chile,Active,High Density Thickened Tailings - downstream,Medium,Antofagasta Minerals’ Risk Evaluation Guideline,-22.981828,-69.118181
Antofagasta,"Tranque El Mauro, Minera Los Pelambres",Chile,Active,Downstream,High,Antofagasta Minerals’ Risk Evaluation Guideline,-31.949829,-71.039135
Antofagasta,"Tranque Los Quillayes, Minera Los Pelambres",Chile,Active,Downstream,High,Antofagasta Minerals’ Risk Evaluation Guideline,-31.844948,-70.612109
Antofagasta,"Depósito Relaves, Compañía Minera Zaldívar",Chile,Active,Downstream,Medium,Antofagasta Minerals’ Risk Evaluation Guideline,-24.188754,-69.064197
Antofagasta,"Tranque El Chinche, Minera Los Pelambres",Chile,Inactive,Not reported,Not Reported,Not reported,-31.844163,-70.592113
ArcelorMittal,Serra Azul TSF - A valley-filled embankment,Brazil,Dormant,Upstream,Class III High potential for environmental damage,"COPAM - DN 87/2005, Brazilian legislation",-20.13808333,-44.39530556
ArcelorMittal,Serra Azul Dry Stack - A valley-filled embankment,Brazil,Active,Dry Stack,"Class II, Low Risk, Medium potential for environmental damage","COPAM - DN 87/2005, Brazilian legislation",-20.134665,-44.40203
ArcelorMittal,Serra Azul In-Pit TSF,Brazil,Active,"In-pit TSF, no embankments",N/A - below Natural Ground Level,"COPAM - DN 87/2005, Brazilian legislation",-20.130803,-44.402878
ArcelorMittal,Las Truchas TSF - A valley filled embankment,Mexico,Active,"Downstream, valley-filled embankment",Very High,Canadian Dam Association (CDA),18.04890278,-102.3408389
ArcelorMittal,Guasimas TSF - A valley-filled embankment,Mexico,Active,A valley-filled embankment with modified embankment method,Very High,Canadian Dam Association (CDA),19.35187222,-104.0774556
ArcelorMittal,"Arrayanal TSFs - Basin 1, 11 valley-filled embankment",Mexico,Active,"Downstream, valley-filled embankment",Extreme,Canadian Dam Association (CDA),19.29306111,-104.1396556
ArcelorMittal,"Arrayanal TSFs - Basin 2, 8 valley-filled embankment",Mexico,Active,"Downstream, valley-filled embankment",Extreme,Canadian Dam Association (CDA),19.29440556,-104.1425167
ArcelorMittal,Kryvyi Rih Tailings Facility - Myra,Ukraine,Active,Paddock dam with modified construction methods,Extreme,Canadian Dam Association (CDA),47.82490278,33.40889722
ArcelorMittal,Kryvyi Rih Tailings Facility - Karta 4,Ukraine,Active,Paddock dam with modified construction methods,Extreme,Canadian Dam Association (CDA),47.79745556,33.37493611
ArcelorMittal,Kryvyi Rih Tailings Facility - Centralnoie,Ukraine,Active,Downstream,High,Canadian Dam Association (CDA),47.82719722,33.39452778
ArcelorMittal,Temirtau Tailings Facility - Ash Pond,Kazakhstan,Active,Sidehill dam with modified construction methods,Extreme,Canadian Dam Association (CDA),50.03369167,73.08651111
ArcelorMittal,Temirtau Tailings Facility - Coal Wash,Kazakhstan,Active,Downstream,Extreme,Canadian Dam Association (CDA),50.01852778,73.09825278
ArcelorMittal,Temirtau Tailings Facility - TSF 2,Kazakhstan,Dormant,Sidehill dam with modified construction methods,Very High,Canadian Dam Association (CDA),50.01029444,73.08611667
ArcelorMittal,Vostochnaya Tailings Facility - TSF 2,Russian Federation,Active,Segmented ring dike,Very High,Canadian Dam Association (CDA),49.6982,72.77431389
ArcelorMittal,Vostochnaya Tailings Facility - TSF 1,Russian Federation,Dormant,Segmented ring dike,Very High,Canadian Dam Association (CDA),49.74893611,72.76668889
ArcelorMittal,Lisakovsk Tailings Facility - TSF 1,Kazakhstan,Active,Sidehill embankment,High,Canadian Dam Association (CDA),52.53341667,62.75
ArcelorMittal,Omarska Mine - Gradina Lake TSF,Bosnia and Herzegovina,Dormant,Cross-valley embankment with downstream raise,Extreme,Canadian Dam Association (CDA),44.84670556,16.91093611
ArcelorMittal,Omerska Mine - Jezero in-pit TSF,Bosnia and Herzegovina,Active,In-pit TSF with constructed cross-valley embankment,Very High,Canadian Dam Association (CDA),44.86773056,16.87569167
ArcelorMittal,Mont Wright Tailings Facility Complex,Canada,Active,Sidehill/valley-filled embankment,Very High,Canadian Dam Association (CDA),52.79826389,-67.38665833
ArcelorMittal,Port Cartier TSF,Canada,Active,Sidehill embankment,Very High,Canadian Dam Association (CDA),50.04366111,-66.78893333
ArcelorMittal,Minorca Mine - Upland TSF,USA,Active,Paddock dam with modified construction methods,Moderate,ICOLD,47.59036944,-92.457075
ArcelorMittal,Minorca Mine - In-pit TSF,USA,Active,Centreline construction with modified construction methods,Moderate,ICOLD,47.538875,-92.51226667
ArcelorMittal,Hibbing Taconite TSF,USA,Active,Modified construction methods,Moderate,ICOLD,47.50021111,-92.98373611
ArcelorMittal,Thabazimbi TSF,South Africa,Dormant,paddock spraybar with upstream wall construction,Low hazard potential,SANS 10286,-24.62745833,27.39628056
Banpu,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not reported,Not Reported,Not Reported
Barrick Gold Corp,"Cortez , Cells 1 & 2",USA,Closed,Upstream,Significant,Nevada Department of Water Resources,40.26248,-116.702689
Barrick Gold Corp,"Cortez , Cell 4",USA,Operating,Downstream,Low,Nevada Department of Water Resources,40.266031,-116.686047
Barrick Gold Corp,"Cortez , TA 1-3",USA,Closed,Unknown,Low,Nevada Department of Water Resources,40.203921,-116.62253
Barrick Gold Corp,"Cortez , TA 4-5",USA,Closed,Unknown,Low,Nevada Department of Water Resources,40.213596,-116.617825
Barrick Gold Corp,"Cortez , TA 6",USA,Closed,Unknown,Low,Nevada Department of Water Resources,40.213491,-116.624058
Barrick Gold Corp,"Cortez , TA 7",USA,Closed,Downstream,Low,Nevada Department of Water Resources,40.208789,-116.624296
Barrick Gold Corp,"Golden Sunlight , TSF 2",USA,Operating,"Upstream, Centerline",N/A,Montana Department of Environmental Quality,45.889132,-111.990559
Barrick Gold Corp,"Golden Sunlight , TSF 1",USA,Closed,Centreline,N/A,Montana Department of Environmental Quality,45.889086,-112.003863
Barrick Gold Corp,"Goldstrike , North Block TDF",USA,Operating,Downstream,Significant,Nevada Department of Water Resources,41.003265,-116.358552
Barrick Gold Corp,"Goldstrike , TSF 3",USA,Operating,Downstream,Significant,Nevada Department of Water Resources,40.994527,-116.347161
Barrick Gold Corp,"Goldstrike , AA TSF",USA,Closed,Downstream,Significant,Nevada Department of Water Resources,40.985307,-116.342606
Barrick Gold Corp,"Goldstrike , Mill 4 TSF",USA,Closed,Downstream,High,Nevada Department of Water Resources,40.989607,-116.357059
Barrick Gold Corp,"Goldstrike , Arturo TSF (TD-1)",USA,Closed,Downstream,Unknown,Nevada Department of Water Resources,41.007315,-116.432022
Barrick Gold Corp,"Hemlo , David Bell / WilliamsBasin",USA,Operating,"Upstream, Downstream",Very High,Canadian Dam Association (CDA),48.668708,-85.878245
Barrick Gold Corp,"Kibali , CTSF 1",DRC,Operating,Downstream,High,SANS 10286,3.131053,29.598067
Barrick Gold Corp,"Kibali , CTSF 2",DRC,Operating,Downstream,High,SANS 10286,3.127811,29.605878
Barrick Gold Corp,"Kibali , FTSF",DRC,Operating,Downstream,High,SANS 10286,3.119041,29.605928
Barrick Gold Corp,"Loulo , Loulo TSF",Mali,Operating,Upstream,High,SANS 10286,13.096819,-11.343639
Barrick Gold Corp,"Lumwana , Lumwana TSF",Zambia,Operating,Centreline,Significant,ANCOLD,-12.234695,25.862281
Barrick Gold Corp,"Morila , Morila TSF",Mali,Reclamation,N/A,Low,SANS 10286,11.69565,-6.840917
Barrick Gold Corp,"Pueblo Viejo , El Llagal TSF",Dominican Republic,Operating,Downstream,Extreme,Canadian Dam Association (CDA),18.898767,-70.17346
Barrick Gold Corp,"Tongon , Tongon TSF",Côte d'Ivoire,Operating,Upstream,High,SANS 10286,9.941306,-5.763114
Barrick Gold Corp,"Turquoise Ridge , Turquoise Ridge TSF",USA,Closed,"Centreline, Downstream",Low,Nevada Department of Water Resources,41.235985,-117.220018
Barrick Gold Corp,"Jabal Sayid , Dry Stack TSF",Saudi Arabia,Operating,Upstream,Low Risk,ANCOLD,23.861374,40.942444
Barrick Gold Corp,"Bulyanhulu , Bulyanhulu TSF",Tanzania,Operating,Upstream,High,SANS 10286,-3.234281,32.486293
Barrick Gold Corp,"Buzwagi , Buzwagi TSF",Tanzania,Operating,Downstream,High,ANCOLD,-3.857605,32.679994
Barrick Gold Corp,"North Mara , North Mara TSF",Tanzania,Operating,Downstream,Extreme,ANCOLD,-1.473721,34.499459
Barrick Gold Corp,"Zaldivar , Zaldivar TSF",Chile,Operating,Downstream,Medium,Antafogasta,-24.415046,-69.13011
Barrick Gold Corp,"Bicroft , North Tailings Basin",Canada,Closed,Upstream,High,Canadian Dam Association (CDA),44.995564,-78.044357
Barrick Gold Corp,"Bicroft , South Tailings Basin",Canada,Closed,Upstream,Significant,Canadian Dam Association (CDA),44.987684,-78.038638
Barrick Gold Corp,"Bousquet - LTA , Bousquet LTA",Canada,Closed,Upstream,Significant,Canadian Dam Association (CDA),48.106408,-78.000949
Barrick Gold Corp,"Cadillac Molybdenite , Tailings Stack",Canada,Closed,Upstream,Significant,Canadian Dam Association (CDA),48.315221,-78.382253
Barrick Gold Corp,"Cullaton Lake , Tailings Pond 1",Canada,Closed,Downstream,Low,Canadian Dam Association (CDA),61.265859,-98.492138
Barrick Gold Corp,"Cullaton Lake , Tailings Pond 2",Canada,Closed,Downstream,Not rated,Not defined,61.264636,-98.4799
Barrick Gold Corp,"Eskay , Albino Lake TSF",Canada,Closed,N/A,Not rated,Not defined,56.650496,-130.496457
Barrick Gold Corp,"Eskay , Tom McKay TSF",Canada,Closed,N/A,Not rated,Not defined,56.619746,-130.520252
Barrick Gold Corp,"Giant Nickel , Upper TSF",Canada,Closed,Upstream,Not rated,Not defined,49.482295,-121.461631
Barrick Gold Corp,"Giant Nickel , Lower TSF",Canada,Closed,Downstream,Very High,Canadian Dam Association (CDA),49.48343,-121.457824
Barrick Gold Corp,"Golden Patricia , Golden Patricia TSF",Canada,Closed,"Upstream, Centerline",Low,Canadian Dam Association (CDA),51.369843,-91.131883
Barrick Gold Corp,"Nickel Plate , Nickel Plate TSF",Canada,Closed,"Upstream, Centerline",Very High,Canadian Dam Association (CDA),49.35533,-120.024094
Barrick Gold Corp,"Powell Rouyn , Parc A Residus",Canada,Closed,Upstream,Significant,Canadian Dam Association (CDA),48.258235,-79.050362
Barrick Gold Corp,"Renabie , Renabie TSFs",Canada,Closed,Upstream,Low,Canadian Dam Association (CDA),48.372015,-83.863747
Barrick Gold Corp,"Uchi , Uchi TSFs",Canada,Closed,N/A,Low,Canadian Dam Association (CDA),51.0709,-92.5936
Barrick Gold Corp,"Bullfrog , Impoundment 1",USA,Closed,Upstream,Low,Nevada Department of Water Resources,36.870915,-116.814836
Barrick Gold Corp,"Bullfrog , Impoundment 2",USA,Closed,Downstream,Low,Nevada Department of Water Resources,36.874481,-116.810404
Barrick Gold Corp,"Bullfrog , Impoundment 3",USA,Closed,"Upstream, Centerline",Low,Nevada Department of Water Resources,36.878424,-116.814814
Barrick Gold Corp,"Bullfrog , Impoundment 4",USA,Closed,Downstream,Low,Nevada Department of Water Resources,36.874791,-116.819066
Barrick Gold Corp,"Colosseum , Colosseum TSF",USA,Closed,Downstream,Low,California Department of Water Resources Division of Safety of Dams,35.557803,-115.570102
Barrick Gold Corp,"Grants , Large TSF",USA,Closed,Upstream,Low,New Mexico Office of the State Engineer,35.243592,-107.8634
Barrick Gold Corp,"Grants , Small TSF",USA,Closed,Upstream,Significant,New Mexico Office of the State Engineer,35.237594,-107.862084
Barrick Gold Corp,"Homestake , Grizzly Gulch TSF",USA,Closed,"Upstream, Downstream",Category 1,South Dakota Department of Energy and Natural Resources,44.329214,-103.7379
Barrick Gold Corp,"McDermitt , McDermitt TSFs",USA,Closed,Upstream,Low,Nevada Department of Water Resources,41.931197,-117.799907
Barrick Gold Corp,"McLaughlin , McLaughlin TSF",USA,Closed,Downstream,High,California Department of Water Resources Division of Safety of Dams,38.866172,-122.438928
Barrick Gold Corp,"Mercur , Reservation CanyonTSF",USA,Closed,"Upstream, Downstream",Low,Utah Department of Natural Resources,40.331531,-112.196932
Barrick Gold Corp,"El Indio , Dry Stack TSFs 1, 2and 3",Chile,Closed,Upstream,Not rated,Not defined,-29.766708,-69.976503
Barrick Gold Corp,"El Indio , El Indio TSF",Chile,Closed,"Upstream, Downstream",Significant,Canadian Dam Association (CDA),-29.783744,-69.986455
Barrick Gold Corp,"El Indio , Pastos Largos SP",Chile,Closed,Downstream,Significant,Canadian Dam Association (CDA),-29.794565,-70.000524
Barrick Gold Corp,"Tambo , Upstream TSF",Chile,Closed,Downstream,Low,Canadian Dam Association (CDA),-29.800932,-69.939912
Barrick Gold Corp,"Tambo , Downstream TSF",Chile,Closed,Downstream,Low,Canadian Dam Association (CDA),-29.807611,-69.940018
Barrick Gold Corp,"Carlin, Mill 1",USA,Closed,Modified Centerline/Upstream,Significant,Nevada Department of Water Resources,40.91805,-116.326583
Barrick Gold Corp,"Carlin, Mill 4/2",USA,Inactive,Downstream,Significant,Nevada Department of Water Resources,40.947096,-116.335377
Barrick Gold Corp,"Carlin, Mill3 (rain)",USA,Closed,Downstream,Significant,Nevada Department of Water Resources,40.596529,-116.013734
Barrick Gold Corp,Carlin Mill 5/6,USA,Operating,Downstream,Significant,Nevada Department of Water Resources,40.753694,-116.19986
Barrick Gold Corp,Carlin Mill 5/6 West,USA,Operating,Downstream,Significant,Nevada Department of Water Resources,40.753694,-116.19986
Barrick Gold Corp,Carlin Mill 5/6 East,USA,Operating,Downstream,Significant,Nevada Department of Water Resources,40.753694,-116.19986
Barrick Gold Corp,Carlin James Creek,USA,Closed,Downstream,Significant,Nevada Department of Water Resources,40.775343,-116.205448
Barrick Gold Corp,"Phoenix, TSF",USA,Operating,Downstream/Modified Centerline,Low,Nevada Department of Water Resources,40.494741,-117.132001
Barrick Gold Corp,"Phoenix, Lone Tree",USA,Closed,Downstream,N/A,Nevada Department of Water Resources,40.48,-117.13
Barrick Gold Corp,"Twin Creeks, Juniper TSF",USA,Operating,Modified Centerline,Low,Nevada Department of Water Resources,41.277754,-117.136099
Barrick Gold Corp,"Twin Creeks, Pinon TSF",USA,Closed,Downstream,Low,Nevada Department of Water Resources,41.233607,-117.148035
BHP,"Escondida, Hamburgo",Chile,Inactive,N/A - in-pit or natural depression,N/A,N/A,-24.295,-69.053
BHP,"Escondida, Laguna Seca TSF",Chile,Active,Downstream,Very High,Canadian Dam Association (CDA),-24.408,-69.123
BHP,"Mt Arthur Mine, Mt Arthur Tailings Storage Facility - Stage 1",Australia,Active,Downstream,Significant,NSW Dam Safety Commmittee,-32.36142,150.8969
BHP,"Kambalda, Kambalda TSF",Australia,Inactive,Upstream,Significant,ANCOLD,-31.170604,121.688347
BHP,"Kwinana, Baldivis TSF",Australia,Inactive,N/A - in-pit or natural depression,Category 2,"Government of Western Australia, Department of Mines, Industry regulation and Safety: Code of Practice for Tailings dams (2013)",-32.289041,115.806297
BHP,"Leinster, Leinster TSF 1",Australia,Inactive,Upstream,Low,ANCOLD,-27.80918,120.696149
BHP,"Leinster, Leinster TSF 2/3",Australia,Active,Upstream,High B,ANCOLD,-27.78905,120.70633
BHP,"Mt Keith, CDTSF",Australia,Active,Upstream,Significant,ANCOLD,-27.255301,120.596133
BHP,"Ambrosia Lake, Cells 1 and 2",USA,Closed,Upstream,High,"Canadian Dam Association, New Mexico Office of the State Engineer",35.399516,-107.830734
BHP,"Copper Cities, No. 10 Tailings",USA,Inactive,Upstream,Significant,"Canadian Dam Association, Arizona Department of Environmental Quality",33.444556,-110.894123
